hand_speed_diff,com_std_diff,movement_diff,elbow_diff,visibility_avg,ball_speed_mean,ball_speed_max,rally_duration_frames,hand_speed_diff_last3,com_std_diff_last3,movement_diff_last3,elbow_diff_last3,visibility_avg_last3,ball_speed_mean_last3,ball_speed_max_last3,rally_duration_frames_last3,score_diff,total_points,rally_number,label,match_id,player1_name,player2_name
0.019089729420101516,0.0022066779481838533,-0.006388429468021689,12.089883634847364,0.7428839257240365,3.0114500034598186,8.083874999999999,347.65625,-0.014768777564483443,0.04042741476379854,0.02678929724088547,-7.739755205143434,0.8486163884318296,3.769204384863855,10.4932,680.0,7.0,13.0,32,1,0,LEBRUN Felix,MOREGARD Truls
0.02821983862959339,0.007628805634624527,-0.0036696891811119417,11.246503322680272,0.7442033522172475,2.989744815108878,8.032251515151513,343.8181818181818,0.12411687900117313,0.09570127537433197,0.04897823663482487,-4.814462275850498,0.8321067672197083,2.795479788383588,9.622266666666667,570.6666666666666,6.0,14.0,33,1,0,LEBRUN Felix,MOREGARD Truls
0.025708623332208833,0.007518459508009778,-0.003120155839183813,10.419089826261573,0.7438537329254549,3.0042640000012426,7.978991176470587,363.0,0.10737402469135802,0.09637947724336154,0.04349474074074073,-9.355311111111087,0.7856676543209877,2.6385914463134887,8.476433333333334,606.3333333333334,5.0,15.0,34,1,0,LEBRUN Felix,MOREGARD Truls
0.037305791917274976,0.007523671958958517,-0.003581008529492847,7.2222178720418535,0.73833849021602,2.959984008164472,7.857819999999999,354.2,0.23161045855379192,0.06246594340363005,0.026364814814814803,-44.69955026455025,0.6898538447971782,2.411013391680783,5.446566666666667,424.0,4.0,16.0,35,1,0,LEBRUN Felix,MOREGARD Truls
0.035345680333233306,0.008491602838533521,-0.0037289266427308404,6.766339164918035,0.7379399523083842,2.9455859728499623,7.8651222222222215,365.8888888888889,0.1137299390732724,0.01769477301356281,-0.004380538720538723,-42.51546657046656,0.6690425533108867,2.459838708001889,6.026700000000001,608.6666666666666,5.0,17.0,36,1,0,LEBRUN Felix,MOREGARD Truls
0.03596156284674953,0.008017766534141331,-0.0035038205172516286,4.671753421722053,0.7410411247685179,2.9327007100702334,7.750402702702702,356.4054054054054,0.15216154401154405,0.013510143821588425,-0.007852020202020204,-60.46472582972583,0.7091648989898992,2.12165009085213,5.159733333333333,281.6666666666667,0.0,0.0,37,1,0,LEBRUN Felix,MOREGARD Truls
0.0347469910174491,0.007235982175233633,-0.003681202433464305,4.525095875536385,0.744359867099171,2.9451238553988626,7.698955263157893,351.60526315789474,0.004894313852813849,0.0039754979596849675,-0.004850131313131313,-26.94132741702741,0.8146092640692641,2.7717554064667485,5.845533333333333,321.3333333333333,-1.0,1.0,38,1,0,LEBRUN Felix,MOREGARD Truls
0.03160848249934721,0.004921600439534662,-0.003381033544880311,2.9715346083410425,0.7410896661142826,2.9789136843493025,7.700212820512818,361.20512820512823,-0.013237891507285979,-0.036728427548785365,0.000793683629326046,-42.56612007058287,0.7788862317850637,3.378846222341387,5.7213,305.0,0.0,2.0,39,1,0,LEBRUN Felix,MOREGARD Truls
0.030799444079397463,0.004725488817860948,-0.003047222261311094,2.8789333660586127,0.7437493216145175,2.9836875249328783,7.6955675,361.0,-0.03286668738461128,-0.03478184377750369,0.002584156228622174,-19.23251398712385,0.7771504160485128,3.612524908238823,7.019266666666667,417.6666666666667,1.0,3.0,40,1,0,LEBRUN Felix,MOREGARD Truls
0.031583041176597514,0.005975821220096808,-0.003249743530919249,1.5223864943963774,0.7436687602314698,2.9739643133261398,7.702729268292682,365.3658536585366,-0.00849365680752257,-0.009566163893257424,0.0022154025679847916,-36.51193233337708,0.7349147399072552,3.3392767804049774,7.750533333333333,539.6666666666666,2.0,4.0,41,1,0,LEBRUN Felix,MOREGARD Truls
0.03238365190468501,0.00576968845766431,-0.001899694167109173,1.0931952218296777,0.7433284080720074,3.0066860749585365,7.70962619047619,359.7857142857143,0.04246085417407644,0.01651213668730647,0.01735771774391562,-23.3252168028181,0.7724320535224304,3.3677271528785675,7.832000000000001,341.3333333333333,3.0,5.0,42,1,0,LEBRUN Felix,MOREGARD Truls
0.030638788963984087,0.006417618983054215,-0.002789870412694372,1.1401293710048876,0.7465579271231869,3.008938568540177,7.718709302325579,359.3255813953488,0.028496720758472437,0.028415311130566685,0.0006414875688619167,-22.043923896378114,0.7840060005721128,3.3456191499708225,8.027266666666668,337.0,4.0,6.0,43,1,0,LEBRUN Felix,MOREGARD Truls
